antecedents,consequents,confidence
"frozenset({'Q12A', 'Q11A', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.9903751233958539
"frozenset({'Q11A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9247254013365082
"frozenset({'Q11A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.9140536026117986
"frozenset({'Q12A', 'Q11A', 'Q18A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q11A', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8516244563827066
"frozenset({'Q12A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.8388348536007659
"frozenset({'Q11A', 'Q18A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.8876386518771332
"frozenset({'Q12A', 'Q11A', 'Q19B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q11A', 'Q19B'})","frozenset({'ALTA', 'Q15A'})",0.8296262586040163
"frozenset({'Q11A', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.8957680732141761
"frozenset({'Q12A', 'Q11A', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q11A', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.8448819698819698
"frozenset({'Q11A', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9092252942786752
"frozenset({'Q12A', 'Q11A', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.8496802251215144
"frozenset({'Q12A', 'Q11A', 'Q18A', 'Q19B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q11A', 'Q19B'})","frozenset({'ALTA', 'Q18A'})",0.8555094146424711
"frozenset({'Q11A', 'Q18A', 'Q19B'})","frozenset({'Q12A', 'ALTA'})",0.8521645512239346
"frozenset({'Q12A', 'Q11A', 'Q18A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q11A', 'Q21A'})","frozenset({'ALTA', 'Q18A'})",0.8366910866910866
"frozenset({'Q11A', 'Q18A', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.876092051992329
"frozenset({'Q12A', 'Q11A', 'Q18A'})","frozenset({'ALTA', 'Q21A'})",0.828806128105629
"frozenset({'Q19B', 'Q12A', 'Q11A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q11A', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.8830495492841572
"frozenset({'Q12A', 'Q11A', 'Q19B'})","frozenset({'ALTA', 'Q21A'})",0.8526082257238752
"frozenset({'Q11A', 'Q18A', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.9450034564866733
"frozenset({'Q11A', 'Q18A', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.9908190384150761
"frozenset({'Q11A', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q15A'})",0.9340976387518032
"frozenset({'Q11A', 'Q21A', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.9904714142427282
"frozenset({'Q11A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.910208157308549
"frozenset({'Q11A', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q15A'})",0.8997038949206589
"frozenset({'Q11A', 'Q18A', 'Q19B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8788157975554327
"frozenset({'Q11A', 'Q18A', 'Q19B'})","frozenset({'ALTA', 'Q15A'})",0.8107434270172258
"frozenset({'Q11A', 'Q18A', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q21A', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8599507254311526
"frozenset({'Q11A', 'Q18A', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.8367249094395909
"frozenset({'Q11A', 'Q18A', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.8376173208191127
"frozenset({'Q19B', 'Q11A', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q11A', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.822895186472633
"frozenset({'Q11A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.8578711381364781
"frozenset({'Q19B', 'Q11A', 'Q18A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q11A', 'Q21A'})","frozenset({'ALTA', 'Q18A'})",0.856890355270135
"frozenset({'Q11A', 'Q18A', 'Q19B'})","frozenset({'ALTA', 'Q21A'})",0.8241160471441523
"frozenset({'Q12A', 'Q13A', 'Q17A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q13A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9676366011174806
"frozenset({'Q12A', 'Q18A', 'Q13A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q18A', 'Q13A'})","frozenset({'ALTA', 'Q15A'})",0.8156311816236728
"frozenset({'Q18A', 'Q13A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9684593998657847
"frozenset({'Q12A', 'Q13A', 'Q19B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q19B'})","frozenset({'ALTA', 'Q15A'})",0.8150423291348339
"frozenset({'Q13A', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9675225197622404
"frozenset({'Q12A', 'Q13A', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.8468287254985877
"frozenset({'Q13A', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9753536747670922
"frozenset({'Q13A', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.8163964186986838
"frozenset({'Q12A', 'Q13A', 'Q24E', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q24E'})","frozenset({'ALTA', 'Q15A'})",0.8091685880916858
"frozenset({'Q13A', 'Q24E', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9774986346258875
"frozenset({'Q12A', 'Q18A', 'Q13A', 'Q17A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q18A', 'Q13A'})","frozenset({'Q12A', 'ALTA'})",0.9417756366139023
"frozenset({'Q12A', 'Q17A', 'Q13A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q13A', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.9530368938295474
"frozenset({'Q12A', 'Q17A', 'Q13A', 'Q24E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q13A', 'Q24E'})","frozenset({'Q12A', 'ALTA'})",0.960094059063559
"frozenset({'Q12A', 'Q18A', 'Q13A', 'Q19B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q19B'})","frozenset({'ALTA', 'Q18A'})",0.8297026636382407
"frozenset({'Q18A', 'Q13A', 'Q19B'})","frozenset({'Q12A', 'ALTA'})",0.9544536817102137
"frozenset({'Q12A', 'Q18A', 'Q13A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q13A', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.9634966887417218
"frozenset({'Q12A', 'Q18A', 'Q13A', 'Q24E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q13A', 'Q24E'})","frozenset({'Q12A', 'ALTA'})",0.9647092688543466
"frozenset({'Q19B', 'Q12A', 'Q13A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q13A', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.961094264146074
"frozenset({'Q19B', 'Q12A', 'Q13A', 'Q24E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q13A', 'Q24E'})","frozenset({'Q12A', 'ALTA'})",0.9643181818181817
"frozenset({'Q12A', 'Q13A', 'Q21A', 'Q24E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q24E'})","frozenset({'Q12A', 'ALTA'})",0.972534949894841
"frozenset({'Q12A', 'Q18A', 'Q17A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q18A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9091226112428511
"frozenset({'Q12A', 'Q17A', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9266666666666665
"frozenset({'Q12A', 'Q24E', 'Q17A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q24E', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9420117463385621
"frozenset({'Q12A', 'Q18A', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.9129786176031824
"frozenset({'Q12A', 'Q18A', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.9786258728212781
"frozenset({'Q18A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9446388145708994
"frozenset({'Q12A', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q15A'})",0.8905272348062279
"frozenset({'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8624577226606539
"frozenset({'Q18A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.9227985524728588
frozenset({'Q17B'}),"frozenset({'Q12A', 'ALTA', 'Q18A', 'Q15A'})",0.8396213472355605
"frozenset({'Q12A', 'Q19B', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.976701069155182
"frozenset({'Q19B', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9475956349682216
"frozenset({'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.924102444158578
"frozenset({'Q12A', 'Q21A', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.9799273969677557
"frozenset({'Q21A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9528654485049832
"frozenset({'Q12A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.9127797115862754
"frozenset({'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.932297221798974
"frozenset({'Q12A', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q15A'})",0.8903332201581219
"frozenset({'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q21A'})",0.8622698233746712
frozenset({'Q17B'}),"frozenset({'Q12A', 'ALTA', 'Q21A', 'Q15A'})",0.8394384231947684
"frozenset({'Q12A', 'Q18A', 'Q19B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8612198011271853
"frozenset({'Q12A', 'Q18A', 'Q19B'})","frozenset({'ALTA', 'Q15A'})",0.8329919100031249
"frozenset({'Q18A', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9310384973610679
"frozenset({'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8013829040986071
"frozenset({'Q12A', 'Q20C', 'Q18A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q20C', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.854211035818006
"frozenset({'Q12A', 'Q20C', 'Q18A'})","frozenset({'ALTA', 'Q15A'})",0.8068271868332826
"frozenset({'Q20C', 'Q18A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9175736568457539
"frozenset({'Q12A', 'Q18A', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8245603432646401
"frozenset({'Q12A', 'Q18A', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.8605758617427229
"frozenset({'Q18A', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9406087346179036
"frozenset({'Q12A', 'Q18A', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.803959695951918
"frozenset({'Q12A', 'Q18A', 'Q24E', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q18A', 'Q24E'})","frozenset({'ALTA', 'Q15A'})",0.8188070627036158
"frozenset({'Q18A', 'Q24E', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9456082493381022
"frozenset({'Q12A', 'Q18A', 'Q25E', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q25E', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8311807619562281
"frozenset({'Q12A', 'Q18A', 'Q25E'})","frozenset({'ALTA', 'Q15A'})",0.8145853193517636
"frozenset({'Q18A', 'Q25E', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9284119031810225
"frozenset({'Q12A', 'Q18A', 'Q26F', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q26F', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.836217024457973
"frozenset({'Q12A', 'Q18A', 'Q26F'})","frozenset({'ALTA', 'Q15A'})",0.8483124762988246
"frozenset({'Q18A', 'Q26F', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9329718779790278
"frozenset({'Q12A', 'Q20C', 'Q19B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q20C', 'Q15A'})","frozenset({'ALTA', 'Q19B'})",0.8642787996127784
"frozenset({'Q20C', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9207920792079207
"frozenset({'Q19B', 'Q12A', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q12A', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.8496902151996187
"frozenset({'Q19B', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9418864550737595
"frozenset({'Q12A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.8319991384571203
"frozenset({'Q12A', 'Q24E', 'Q19B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q24E', 'Q19B'})","frozenset({'ALTA', 'Q15A'})",0.8170374115267948
"frozenset({'Q24E', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9455853958223628
"frozenset({'Q12A', 'Q19B', 'Q25E', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q25E'})","frozenset({'ALTA', 'Q15A'})",0.810254491017964
"frozenset({'Q19B', 'Q25E', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9309825843904536
"frozenset({'Q12A', 'Q26F', 'Q19B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q26F'})","frozenset({'ALTA', 'Q15A'})",0.8446974384358371
"frozenset({'Q26F', 'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9362869487689459
"frozenset({'Q12A', 'Q20C', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q20C', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.8271337751927499
"frozenset({'Q20C', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9311001141987058
"frozenset({'Q12A', 'Q24E', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q24E', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.8477600444995935
"frozenset({'Q24E', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9565028483151492
"frozenset({'Q12A', 'Q21A', 'Q25E', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q25E'})","frozenset({'ALTA', 'Q15A'})",0.8377474054329951
"frozenset({'Q21A', 'Q25E', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9382621951219513
"frozenset({'Q12A', 'Q26F', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q26F'})","frozenset({'ALTA', 'Q15A'})",0.8642201834862386
"frozenset({'Q26F', 'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9441171110976129
"frozenset({'Q12A', 'Q26F', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.8300224287087472
"frozenset({'Q12A', 'Q17A', 'Q18A', 'Q19B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q18A', 'Q19B'})","frozenset({'Q12A', 'ALTA'})",0.8467811158798284
"frozenset({'Q12A', 'Q17A', 'Q18A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q18A', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.8721162062090572
"frozenset({'Q12A', 'Q18A', 'Q24E', 'Q17A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q17A', 'Q18A', 'Q24E'})","frozenset({'Q12A', 'ALTA'})",0.8974253909717954
"frozenset({'Q12A', 'Q18A', 'Q19B', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q18A'})",0.9330696495890242
"frozenset({'Q12A', 'Q18A', 'Q17B'})","frozenset({'ALTA', 'Q19B'})",0.8047545440008529
"frozenset({'Q18A', 'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA'})",0.9462271245926298
"frozenset({'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8828207227224887
"frozenset({'Q12A', 'Q18A', 'Q21A', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q18A'})",0.9176809737347855
"frozenset({'Q18A', 'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA'})",0.9514058003099404
"frozenset({'Q12A', 'Q18A', 'Q17B'})","frozenset({'ALTA', 'Q21A'})",0.9162624593571771
"frozenset({'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8730763370409874
"frozenset({'Q12A', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q21A'})",0.8337779502352429
"frozenset({'Q18A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q21A'})",0.8639927623642943
"frozenset({'Q19B', 'Q12A', 'Q21A', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA'})",0.9534809111324992
"frozenset({'Q12A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q21A'})",0.9183610407267783
"frozenset({'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q21A'})",0.8689042217284528
"frozenset({'Q12A', 'Q20C', 'Q18A', 'Q19B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q20C', 'Q19B'})","frozenset({'ALTA', 'Q18A'})",0.8445278075503155
"frozenset({'Q12A', 'Q20C', 'Q18A'})","frozenset({'ALTA', 'Q19B'})",0.8645534897896983
"frozenset({'Q20C', 'Q18A', 'Q19B'})","frozenset({'Q12A', 'ALTA'})",0.8863821011186801
"frozenset({'Q19B', 'Q12A', 'Q18A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q12A', 'Q21A'})","frozenset({'ALTA', 'Q18A'})",0.8509733475088902
"frozenset({'Q19B', 'Q18A', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.9216963151207115
"frozenset({'Q12A', 'Q18A', 'Q19B'})","frozenset({'ALTA', 'Q21A'})",0.80594423804729
"frozenset({'Q12A', 'Q18A', 'Q24E', 'Q19B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q24E', 'Q19B'})","frozenset({'ALTA', 'Q18A'})",0.8333164812942366
"frozenset({'Q18A', 'Q24E', 'Q19B'})","frozenset({'Q12A', 'ALTA'})",0.922952012990649
"frozenset({'Q12A', 'Q18A', 'Q19B', 'Q25E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q25E'})","frozenset({'ALTA', 'Q18A'})",0.8496132734530938
"frozenset({'Q18A', 'Q19B', 'Q25E'})","frozenset({'Q12A', 'ALTA'})",0.9023517721099702
"frozenset({'Q12A', 'Q18A', 'Q19B', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q26F'})","frozenset({'ALTA', 'Q18A'})",0.8517510209132533
"frozenset({'Q18A', 'Q19B', 'Q26F'})","frozenset({'Q12A', 'ALTA'})",0.9081673043937194
"frozenset({'Q12A', 'Q20C', 'Q18A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q20C', 'Q21A'})","frozenset({'ALTA', 'Q18A'})",0.8428919247937237
"frozenset({'Q20C', 'Q18A', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.9044267053701015
"frozenset({'Q12A', 'Q18A', 'Q24E', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q24E', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.937350622934147
"frozenset({'Q12A', 'Q18A', 'Q21A', 'Q25E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q25E'})","frozenset({'ALTA', 'Q18A'})",0.8209039868428516
"frozenset({'Q18A', 'Q21A', 'Q25E'})","frozenset({'Q12A', 'ALTA'})",0.9169517293804638
"frozenset({'Q12A', 'Q18A', 'Q21A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q26F'})","frozenset({'ALTA', 'Q18A'})",0.8273005282179595
"frozenset({'Q18A', 'Q21A', 'Q26F'})","frozenset({'Q12A', 'ALTA'})",0.9224426534407936
"frozenset({'Q12A', 'Q18A', 'Q26F'})","frozenset({'ALTA', 'Q21A'})",0.8060566661249255
"frozenset({'Q19B', 'Q12A', 'Q20C', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q20C', 'Q21A'})","frozenset({'ALTA', 'Q19B'})",0.8803597998106316
"frozenset({'Q19B', 'Q20C', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.9052785311913206
"frozenset({'Q19B', 'Q12A', 'Q24E', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q24E', 'Q21A'})","frozenset({'Q12A', 'ALTA'})",0.9364218226150564
"frozenset({'Q19B', 'Q12A', 'Q21A', 'Q25E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q21A', 'Q25E'})","frozenset({'Q12A', 'ALTA'})",0.9184662532962725
"frozenset({'Q12A', 'Q19B', 'Q25E'})","frozenset({'ALTA', 'Q21A'})",0.8038298403193613
"frozenset({'Q19B', 'Q12A', 'Q21A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q21A', 'Q26F'})","frozenset({'Q12A', 'ALTA'})",0.9232979815258298
"frozenset({'Q12A', 'Q19B', 'Q26F'})","frozenset({'ALTA', 'Q21A'})",0.8349214206162603
"frozenset({'Q18A', 'Q13A', 'Q19B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8410441816287763
"frozenset({'Q18A', 'Q13A', 'Q19B'})","frozenset({'ALTA', 'Q15A'})",0.8150237529691211
"frozenset({'Q18A', 'Q13A', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q13A', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.8493774834437087
"frozenset({'Q18A', 'Q13A', 'Q24E', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q13A', 'Q24E'})","frozenset({'ALTA', 'Q15A'})",0.8048934945308002
"frozenset({'Q19B', 'Q13A', 'Q21A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q13A', 'Q21A'})","frozenset({'ALTA', 'Q15A'})",0.8405058390863928
"frozenset({'Q15A', 'Q13A', 'Q21A', 'Q24E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q24E'})","frozenset({'ALTA', 'Q15A'})",0.8412718050228876
"frozenset({'Q19B', 'Q18A', 'Q13A', 'Q21A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q13A', 'Q21A'})","frozenset({'ALTA', 'Q18A'})",0.8348280534228015
"frozenset({'Q18A', 'Q13A', 'Q21A', 'Q24E'})",frozenset({'ALTA'}),1.0
"frozenset({'Q18A', 'Q19B', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.9352440340568413
"frozenset({'Q18A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.9775632990724492
"frozenset({'Q18A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q19B'})",0.8025313850586541
"frozenset({'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q15A'})",0.9120570693486142
"frozenset({'Q18A', 'Q21A', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q21A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.9201100498338871
"frozenset({'Q18A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.9810161611689175
"frozenset({'Q18A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.9119674830211979
"frozenset({'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q15A'})",0.9002488699273706
"frozenset({'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q21A'})",0.8326287110108983
"frozenset({'Q18A', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q15A'})",0.8908825894652191
frozenset({'Q17B'}),"frozenset({'ALTA', 'Q18A', 'Q21A', 'Q15A'})",0.8105821557598208
"frozenset({'Q19B', 'Q21A', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.980044914982355
"frozenset({'Q19B', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q21A'})",0.9158172442738939
"frozenset({'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q15A'})",0.8931119167348849
