antecedents,consequents,confidence
"frozenset({'Q17A', 'Q11B'})","frozenset({'Q13A', 'BAIXA', 'Q24E', 'Q12A'})",0.8000889679715303
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q24E', 'Q11B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q11B'})","frozenset({'BAIXA', 'Q24E'})",0.8041399704287826
"frozenset({'Q13A', 'Q18A', 'Q24E', 'Q11B'})","frozenset({'BAIXA', 'Q12A'})",0.9924574209245741
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q11B'})","frozenset({'Q13A', 'BAIXA'})",0.9703818246699178
"frozenset({'Q18A', 'Q24E', 'Q11B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.9597647058823529
"frozenset({'Q15A', 'Q14A', 'Q12A', 'Q11B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q12A', 'Q17A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.9015647743813684
"frozenset({'Q14A', 'Q17A', 'Q11B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.988430081787353
"frozenset({'Q12A', 'Q17A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9921906287545056
"frozenset({'Q14A', 'Q17A', 'Q11B'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8904663491778237
"frozenset({'Q12A', 'Q17A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8929536853487116
"frozenset({'Q17A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9807026224641266
"frozenset({'Q17A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q12A', 'Q15A'})",0.8816725978647687
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q11B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.9105360085296113
"frozenset({'Q18A', 'Q14A', 'Q11B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9882179675994109
"frozenset({'Q18A', 'Q12A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9826359832635982
"frozenset({'Q18A', 'Q14A', 'Q11B'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8992915948688494
"frozenset({'Q18A', 'Q12A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8933903946742747
"frozenset({'Q18A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9710564399421129
"frozenset({'Q18A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q12A', 'Q15A'})",0.8822314049586777
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q11B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.913508041840063
"frozenset({'Q14A', 'Q21A', 'Q11B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9894018759897674
"frozenset({'Q21A', 'Q12A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9802075790489982
"frozenset({'Q14A', 'Q21A', 'Q11B'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.9030464754280633
"frozenset({'Q21A', 'Q12A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8943948904305693
"frozenset({'Q21A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.970022691986146
"frozenset({'Q21A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q12A', 'Q15A'})",0.884075323827147
"frozenset({'Q14A', 'Q12A', 'Q24E', 'Q11B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q12A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.9123605150214591
"frozenset({'Q14A', 'Q12A', 'Q11B', 'Q15A'})","frozenset({'BAIXA', 'Q24E'})",0.8178041086404554
"frozenset({'Q14A', 'Q24E', 'Q11B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9894805436603984
"frozenset({'Q24E', 'Q12A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9873664653971201
"frozenset({'Q14A', 'Q24E', 'Q11B'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.9020622931341763
"frozenset({'Q14A', 'Q11B', 'Q15A'})","frozenset({'BAIXA', 'Q24E', 'Q12A'})",0.808104614916749
"frozenset({'Q24E', 'Q12A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8998476125973586
"frozenset({'Q12A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q24E'})",0.8051662752821755
"frozenset({'Q24E', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9770199466862761
"frozenset({'Q24E', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q12A', 'Q15A'})",0.889679417426969
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q11B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q11B', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9880791446479047
"frozenset({'Q18A', 'Q12A', 'Q11B', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9902697376524202
"frozenset({'Q18A', 'Q11B', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9783402287661233
"frozenset({'Q14A', 'Q12A', 'Q24E', 'Q11B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q12A', 'Q11B', 'Q17A'})","frozenset({'BAIXA', 'Q24E'})",0.8307860262008735
"frozenset({'Q14A', 'Q24E', 'Q11B', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9884186600281416
"frozenset({'Q17A', 'Q24E', 'Q12A', 'Q11B'})","frozenset({'Q14A', 'BAIXA'})",0.9918540241120886
"frozenset({'Q14A', 'Q11B', 'Q17A'})","frozenset({'BAIXA', 'Q24E', 'Q12A'})",0.8205589001707251
"frozenset({'Q17A', 'Q12A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q24E'})",0.8228509641376826
"frozenset({'Q17A', 'Q24E', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9802490339201374
"frozenset({'Q17A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q24E', 'Q12A'})",0.8124555160142348
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q24E', 'Q11B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q11B'})","frozenset({'BAIXA', 'Q24E'})",0.8023650285935834
"frozenset({'Q18A', 'Q14A', 'Q24E', 'Q11B'})","frozenset({'BAIXA', 'Q12A'})",0.9890083632019115
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q11B'})","frozenset({'Q14A', 'BAIXA'})",0.984655644106102
"frozenset({'Q18A', 'Q24E', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9738823529411764
"frozenset({'Q15A', 'Q12A', 'Q24E', 'Q11B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q17A', 'Q12A', 'Q15A', 'Q11B'})","frozenset({'BAIXA', 'Q24E'})",0.8351021225470565
"frozenset({'Q17A', 'Q24E', 'Q15A', 'Q11B'})","frozenset({'BAIXA', 'Q12A'})",0.989207779886148
"frozenset({'Q17A', 'Q24E', 'Q12A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.9059411317475834
"frozenset({'Q17A', 'Q15A', 'Q11B'})","frozenset({'BAIXA', 'Q24E', 'Q12A'})",0.8254329539831766
"frozenset({'Q17A', 'Q24E', 'Q11B'})","frozenset({'Q12A', 'BAIXA', 'Q15A'})",0.8953413482181194
"frozenset({'Q13A', 'Q15A', 'Q14A', 'Q11B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q17A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.902373447061005
"frozenset({'Q13A', 'Q17A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9922520134570292
"frozenset({'Q14A', 'Q17A', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9707759824456414
"frozenset({'Q13A', 'Q17A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8936736755118907
"frozenset({'Q14A', 'Q17A', 'Q11B'})","frozenset({'Q13A', 'BAIXA', 'Q15A'})",0.8745619552520442
"frozenset({'Q17A', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.9631865413161801
"frozenset({'Q17A', 'Q11B'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q15A'})",0.8659252669039146
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q11B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.911542288557214
"frozenset({'Q13A', 'Q18A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.983361957921855
"frozenset({'Q18A', 'Q14A', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9637071323374712
"frozenset({'Q13A', 'Q18A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8949785072293864
"frozenset({'Q18A', 'Q14A', 'Q11B'})","frozenset({'Q13A', 'BAIXA', 'Q15A'})",0.8769864062799159
"frozenset({'Q18A', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.9469712631796569
"frozenset({'Q18A', 'Q11B'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q15A'})",0.8603493613824194
"frozenset({'Q13A', 'Q14A', 'Q21A', 'Q11B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q14A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.913249393554349
"frozenset({'Q13A', 'Q21A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9812585329527118
"frozenset({'Q14A', 'Q21A', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9630892922402241
"frozenset({'Q13A', 'Q21A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8948500282965477
"frozenset({'Q14A', 'Q21A', 'Q11B'})","frozenset({'Q13A', 'BAIXA', 'Q15A'})",0.8790304647542806
"frozenset({'Q21A', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.944225486683387
"frozenset({'Q21A', 'Q11B'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q15A'})",0.8605638402089909
"frozenset({'Q13A', 'Q14A', 'Q24E', 'Q11B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q24E', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.9123991581901089
"frozenset({'Q13A', 'Q14A', 'Q11B', 'Q15A'})","frozenset({'BAIXA', 'Q24E'})",0.8201954910925431
"frozenset({'Q13A', 'Q24E', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9877539396240744
"frozenset({'Q14A', 'Q24E', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.968627816049153
"frozenset({'Q13A', 'Q24E', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.9002422564457518
"frozenset({'Q13A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q24E'})",0.8080298206103906
"frozenset({'Q14A', 'Q24E', 'Q11B'})","frozenset({'Q13A', 'BAIXA', 'Q15A'})",0.8830518543664603
"frozenset({'Q24E', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.9564298189171799
"frozenset({'Q24E', 'Q11B'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q15A'})",0.8709299405708547
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q11B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q11B', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9903193361830526
"frozenset({'Q18A', 'Q14A', 'Q11B', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.9680471918397444
"frozenset({'Q18A', 'Q11B', 'Q17A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.9585057191530787
"frozenset({'Q13A', 'Q14A', 'Q24E', 'Q11B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q11B', 'Q17A'})","frozenset({'BAIXA', 'Q24E'})",0.8339514185054699
"frozenset({'Q13A', 'Q24E', 'Q11B', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.991840335207851
"frozenset({'Q14A', 'Q24E', 'Q11B', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.9735902153912761
"frozenset({'Q13A', 'Q11B', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q24E'})",0.8259113029106602
"frozenset({'Q14A', 'Q11B', 'Q17A'})","frozenset({'Q13A', 'BAIXA', 'Q24E'})",0.8082487195615059
"frozenset({'Q17A', 'Q24E', 'Q11B'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.9655431515671962
"frozenset({'Q17A', 'Q11B'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q24E'})",0.8002669039145907
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q24E', 'Q11B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q11B'})","frozenset({'BAIXA', 'Q24E'})",0.8057711442786069
"frozenset({'Q13A', 'Q18A', 'Q24E', 'Q11B'})","frozenset({'Q14A', 'BAIXA'})",0.9851581508515814
"frozenset({'Q18A', 'Q14A', 'Q24E', 'Q11B'})","frozenset({'Q13A', 'BAIXA'})",0.9675029868578255
"frozenset({'Q18A', 'Q24E', 'Q11B'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.9527058823529412
"frozenset({'Q13A', 'Q15A', 'Q24E', 'Q11B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q17A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.906494652111589
"frozenset({'Q13A', 'Q17A', 'Q11B', 'Q15A'})","frozenset({'BAIXA', 'Q24E'})",0.8381078601284534
"frozenset({'Q24E', 'Q17A', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9749762808349147
"frozenset({'Q24E', 'Q17A', 'Q11B'})","frozenset({'Q13A', 'BAIXA', 'Q15A'})",0.8824602833834264
"frozenset({'Q17A', 'Q11B', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q24E'})",0.8135576447303315
"frozenset({'Q15A', 'Q14A', 'Q24E', 'Q11B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q17A', 'Q11B'})","frozenset({'BAIXA', 'Q15A'})",0.9064833856477974
"frozenset({'Q14A', 'Q17A', 'Q11B', 'Q15A'})","frozenset({'BAIXA', 'Q24E'})",0.8353281468182726
"frozenset({'Q24E', 'Q17A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9932400379506642
"frozenset({'Q24E', 'Q17A', 'Q11B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8989909832546158
"frozenset({'Q17A', 'Q11B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q24E'})",0.8287976249381495
"frozenset({'Q13A', 'Q15A', 'Q14A', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q17A', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8100563186256635
"frozenset({'Q13A', 'Q14A', 'Q17A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9739380358534684
"frozenset({'Q13A', 'Q12A', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9911754499033266
"frozenset({'Q14A', 'Q12A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.910469511362084
"frozenset({'Q13A', 'Q12A', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8011941973230744
"frozenset({'Q13A', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9649596988271635
"frozenset({'Q14A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8637031277000172
"frozenset({'Q12A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.9014382974886155
"frozenset({'Q17A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q12A'})",0.8540732197018241
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8317249174056685
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9735904742519844
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.982994245787094
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8873892676591993
"frozenset({'Q13A', 'Q18A', 'Q14A'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.803536180756793
"frozenset({'Q13A', 'Q18A', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8169862077800076
"frozenset({'Q13A', 'Q18A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9568413682736547
"frozenset({'Q18A', 'Q14A', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8409370604781997
"frozenset({'Q18A', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8671984770883379
"frozenset({'Q18A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q12A'})",0.8208417349521643
"frozenset({'Q13A', 'Q15A', 'Q14A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q19B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.972688457008245
"frozenset({'Q13A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9802655983381557
"frozenset({'Q13A', 'Q14A', 'Q19B', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8283493197918627
"frozenset({'Q14A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8777652295223544
"frozenset({'Q13A', 'Q19B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9531126018899229
"frozenset({'Q13A', 'Q19B', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8115594865180272
"frozenset({'Q14A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8310585571419586
"frozenset({'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8539943123061013
"frozenset({'Q19B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q12A'})",0.8074431679296016
"frozenset({'Q13A', 'Q20A', 'Q14A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q20A', 'Q14A', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8614649681528662
"frozenset({'Q13A', 'Q20A', 'Q14A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9805461575640405
"frozenset({'Q13A', 'Q20A', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9838748787584868
"frozenset({'Q14A', 'Q20A', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9136455753208735
"frozenset({'Q13A', 'Q20A', 'Q14A'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8410197947973882
"frozenset({'Q13A', 'Q20A', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8466353677621283
"frozenset({'Q13A', 'Q20A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9646932952924393
"frozenset({'Q14A', 'Q20A', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8816818774445893
"frozenset({'Q20A', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8947078280044101
"frozenset({'Q13A', 'Q20A'})","frozenset({'Q14A', 'BAIXA', 'Q12A', 'Q15A'})",0.8262906017717137
"frozenset({'Q20A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q12A'})",0.8627471826493727
"frozenset({'Q13A', 'Q14A', 'Q12A', 'Q20C', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q12A', 'Q20C'})","frozenset({'BAIXA', 'Q15A'})",0.8182003050330452
"frozenset({'Q13A', 'Q14A', 'Q15A', 'Q20C'})","frozenset({'BAIXA', 'Q12A'})",0.9732704402515723
"frozenset({'Q13A', 'Q12A', 'Q20C', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.983260019550342
"frozenset({'Q14A', 'Q12A', 'Q20C', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8766750190652576
"frozenset({'Q13A', 'Q12A', 'Q20C'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.804056754596323
"frozenset({'Q13A', 'Q15A', 'Q20C'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9562685680332739
"frozenset({'Q14A', 'Q15A', 'Q20C'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8281362560461046
"frozenset({'Q12A', 'Q20C', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8571580741371964
"frozenset({'Q15A', 'Q20C'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q12A'})",0.8084187261402451
"frozenset({'Q13A', 'Q14A', 'Q21A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q14A', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8368578447078928
"frozenset({'Q13A', 'Q21A', 'Q14A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.976995012468828
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9798661914587633
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8841184767277857
"frozenset({'Q13A', 'Q21A', 'Q14A'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8120951443229518
"frozenset({'Q13A', 'Q21A', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8192701798410708
"frozenset({'Q13A', 'Q21A', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.957124534294265
"frozenset({'Q14A', 'Q21A', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8433430201270047
"frozenset({'Q21A', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8607601889486983
"frozenset({'Q21A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q12A'})",0.8200418628990058
"frozenset({'Q13A', 'Q14A', 'Q12A', 'Q21B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q12A', 'Q21B'})","frozenset({'BAIXA', 'Q15A'})",0.8092978364031206
"frozenset({'Q13A', 'Q14A', 'Q15A', 'Q21B'})","frozenset({'BAIXA', 'Q12A'})",0.9704861111111109
"frozenset({'Q13A', 'Q21B', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9923076923076922
"frozenset({'Q14A', 'Q21B', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9078769286294324
"frozenset({'Q13A', 'Q21B', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8017529880478087
"frozenset({'Q13A', 'Q21B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9624103299856528
"frozenset({'Q14A', 'Q21B', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8554667573541913
"frozenset({'Q21B', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8993564533428673
"frozenset({'Q21B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q12A'})",0.8461150353178606
"frozenset({'Q13A', 'Q22B', 'Q14A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q12A', 'Q22B'})","frozenset({'BAIXA', 'Q15A'})",0.8280580975568802
"frozenset({'Q13A', 'Q14A', 'Q15A', 'Q22B'})","frozenset({'BAIXA', 'Q12A'})",0.9762446797980798
"frozenset({'Q13A', 'Q12A', 'Q22B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9852162621116771
"frozenset({'Q14A', 'Q12A', 'Q22B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.9010597478530972
"frozenset({'Q13A', 'Q14A', 'Q22B'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8029797280794594
"frozenset({'Q13A', 'Q12A', 'Q22B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8152587204496611
"frozenset({'Q13A', 'Q15A', 'Q22B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9614934685123807
"frozenset({'Q14A', 'Q15A', 'Q22B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8604204832940766
"frozenset({'Q12A', 'Q22B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8844946641556812
"frozenset({'Q15A', 'Q22B'})","frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q12A'})",0.8437125748502995
"frozenset({'Q13A', 'Q14A', 'Q12A', 'Q23B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8280433159073936
"frozenset({'Q13A', 'Q14A', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9775900073475386
"frozenset({'Q13A', 'Q12A', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9861399347761637
"frozenset({'Q14A', 'Q12A', 'Q15A', 'Q23B'})","frozenset({'Q13A', 'BAIXA'})",0.9093083652269
